gameid,league,playerid,gamelength,team,goldat10,oppgoldat10,gdat10,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,blue_result
1053417,LCS,100,31.633333333333333,Team Liquid,15208.0,15732.0,-524.0,18142.0,18527.0,-385.0,322.0,335.0,-13.0,"Blue , 1"
1053435,LCS,100,45.0,Team SoloMid,16560.0,16258.0,302.0,18580.0,18453.0,127.0,330.0,341.0,-11.0,"Blue , 0"
1053459,LCS,100,41.11666666666667,100 Thieves,16197.0,14945.0,1252.0,18548.0,17533.0,1015.0,318.0,294.0,24.0,"Blue , 1"
1063058,CBLoL,100,40.1,INTZ e-Sports,16762.0,14825.0,1937.0,19035.0,17854.0,1181.0,324.0,304.0,20.0,"Blue , 1"
1063060,CBLoL,100,37.86666666666667,CNB e-Sports Club,15978.0,15808.0,170.0,18761.0,19135.0,-374.0,310.0,351.0,-41.0,"Blue , 1"
1063069,CBLoL,100,44.0,KaBuM e-Sports,16154.0,15920.0,234.0,18802.0,18055.0,747.0,322.0,306.0,16.0,"Blue , 0"
1063198,CBLoL,100,41.233333333333334,ProGaming Esports,16942.0,15438.0,1504.0,19610.0,18743.0,867.0,348.0,331.0,17.0,"Blue , 0"
1063223,CBLoL,100,25.466666666666665,KaBuM e-Sports,16494.0,16026.0,468.0,19489.0,18621.0,868.0,361.0,323.0,38.0,"Blue , 1"
1063234,CBLoL,100,32.25,Flamengo eSports,15551.0,17117.0,-1566.0,19401.0,18703.0,698.0,338.0,329.0,9.0,"Blue , 1"
1063259,CBLoL,100,35.016666666666666,CNB e-Sports Club,15633.0,15563.0,70.0,19095.0,18310.0,785.0,340.0,337.0,3.0,"Blue , 1"
1053541,CBLoL,100,36.81666666666667,ProGaming Esports,14750.0,16177.0,-1427.0,17904.0,19292.0,-1388.0,306.0,357.0,-51.0,"Blue , 0"
1090306,LEC,100,34.2,Fnatic,15220.0,14445.0,775.0,17406.0,17385.0,21.0,319.0,326.0,-7.0,"Blue , 1"
1100283,LEC,100,29.416666666666668,Origen,16461.0,15063.0,1398.0,19239.0,18394.0,845.0,349.0,348.0,1.0,"Blue , 1"
1100294,LEC,100,28.633333333333333,Vitality,15645.0,15109.0,536.0,18933.0,18615.0,318.0,318.0,305.0,13.0,"Blue , 0"
1100307,LEC,100,34.13333333333333,Rogue,14477.0,15768.0,-1291.0,17803.0,18440.0,-637.0,305.0,328.0,-23.0,"Blue , 0"
1100320,LEC,100,28.65,Misfits,14862.0,17315.0,-2453.0,18197.0,19638.0,-1441.0,324.0,349.0,-25.0,"Blue , 0"
1000694,LCK,100,36.416666666666664,Hanwha Life Esports,16214.0,14560.0,1654.0,19108.0,17997.0,1111.0,354.0,267.0,87.0,"Blue , 1"
1010765,LCK,100,29.533333333333335,Gen.G,14541.0,15632.0,-1091.0,17998.0,18979.0,-981.0,237.0,312.0,-75.0,"Blue , 0"
1000735,LCK,100,36.6,SK Telecom T1,13821.0,14135.0,-314.0,18645.0,19376.0,-731.0,241.0,246.0,-5.0,"Blue , 0"
1010799,LCK,100,38.46666666666667,Kingzone DragonX,15286.0,16003.0,-717.0,18292.0,18472.0,-180.0,259.0,331.0,-72.0,"Blue , 0"
1000799,LCK,100,35.083333333333336,SK Telecom T1,16561.0,13442.0,3119.0,18905.0,17987.0,918.0,340.0,242.0,98.0,"Blue , 1"
1011098,LCK,100,28.983333333333334,Damwon Gaming,14269.0,15886.0,-1617.0,18005.0,18520.0,-515.0,270.0,314.0,-44.0,"Blue , 1"
1001107,LCK,100,29.966666666666665,Afreeca Freecs,15559.0,16097.0,-538.0,18261.0,19044.0,-783.0,325.0,284.0,41.0,"Blue , 0"
1001151,LCK,100,34.31666666666667,Sandbox Gaming,16196.0,15074.0,1122.0,19403.0,18522.0,881.0,348.0,336.0,12.0,"Blue , 1"
1001169,LCK,100,33.516666666666666,Jin Air Green Wings,15465.0,15238.0,227.0,17647.0,18329.0,-682.0,298.0,354.0,-56.0,"Blue , 0"
1001528,LCK,100,26.983333333333334,KT Rolster,14408.0,16355.0,-1947.0,17834.0,18643.0,-809.0,241.0,294.0,-53.0,"Blue , 0"
1001551,LCK,100,31.033333333333335,Hanwha Life Esports,14695.0,14062.0,633.0,17478.0,18234.0,-756.0,278.0,262.0,16.0,"Blue , 1"
1001577,LCK,100,41.266666666666666,Kingzone DragonX,15767.0,15766.0,1.0,18705.0,18531.0,174.0,294.0,317.0,-23.0,"Blue , 0"
1011816,LCK,100,36.733333333333334,Gen.G,15185.0,15085.0,100.0,18616.0,18677.0,-61.0,338.0,325.0,13.0,"Blue , 1"
1011933,LCK,100,37.5,Gen.G,14907.0,15756.0,-849.0,18200.0,19279.0,-1079.0,326.0,361.0,-35.0,"Blue , 0"
1011955,LCK,100,40.78333333333333,Jin Air Green Wings,16056.0,15432.0,624.0,19452.0,18773.0,679.0,327.0,317.0,10.0,"Blue , 0"
1100411,LEC,100,31.216666666666665,SK Gaming,16109.0,16938.0,-829.0,19172.0,19606.0,-434.0,364.0,324.0,40.0,"Blue , 1"
1100427,LEC,100,42.166666666666664,Splyce,15750.0,15454.0,296.0,18811.0,18553.0,258.0,329.0,339.0,-10.0,"Blue , 1"
1100437,LEC,100,27.716666666666665,Schalke 04,14714.0,16576.0,-1862.0,17549.0,19224.0,-1675.0,291.0,340.0,-49.0,"Blue , 0"
1100450,LEC,100,27.183333333333334,Misfits,15063.0,15920.0,-857.0,18819.0,18931.0,-112.0,337.0,348.0,-11.0,"Blue , 0"
1100458,LEC,100,33.15,G2 Esports,14817.0,15915.0,-1098.0,18039.0,19462.0,-1423.0,308.0,308.0,0.0,"Blue , 0"
1012136,LCS,100,43.75,Team SoloMid,14665.0,14654.0,11.0,18798.0,18345.0,453.0,331.0,325.0,6.0,"Blue , 1"
1012155,LCS,100,31.466666666666665,Golden Guardians,16015.0,14889.0,1126.0,18967.0,18747.0,220.0,338.0,313.0,25.0,"Blue , 0"
1012172,LCS,100,36.75,Cloud9,16064.0,14828.0,1236.0,19417.0,18801.0,616.0,332.0,320.0,12.0,"Blue , 1"
1012184,LCS,100,37.18333333333333,100 Thieves,15461.0,15352.0,109.0,19143.0,19169.0,-26.0,353.0,343.0,10.0,"Blue , 0"
1012195,LCS,100,35.25,Clutch Gaming,15368.0,15193.0,175.0,18403.0,18273.0,130.0,334.0,319.0,15.0,"Blue , 0"
1012442,LCS,100,29.1,100 Thieves,14668.0,15839.0,-1171.0,17150.0,18816.0,-1666.0,295.0,318.0,-23.0,"Blue , 0"
1012459,LCS,100,38.166666666666664,Golden Guardians,15279.0,15342.0,-63.0,18853.0,18289.0,564.0,345.0,319.0,26.0,"Blue , 1"
1012483,LCS,100,36.25,Team Liquid,15663.0,15877.0,-214.0,18849.0,18858.0,-9.0,317.0,318.0,-1.0,"Blue , 0"
1012504,LCS,100,41.1,Clutch Gaming,14867.0,16777.0,-1910.0,17847.0,18720.0,-873.0,289.0,335.0,-46.0,"Blue , 0"
1012525,LCS,100,25.466666666666665,Cloud9,15344.0,16416.0,-1072.0,18585.0,20130.0,-1545.0,305.0,348.0,-43.0,"Blue , 1"
1002221,LCK,100,31.983333333333334,Sandbox Gaming,14999.0,15678.0,-679.0,18704.0,19100.0,-396.0,350.0,346.0,4.0,"Blue , 1"
1012323,LCK,100,38.15,KT Rolster,14687.0,15615.0,-928.0,17898.0,18479.0,-581.0,329.0,336.0,-7.0,"Blue , 1"
1002267,LCK,100,36.666666666666664,Sandbox Gaming,15068.0,14831.0,237.0,17453.0,17474.0,-21.0,295.0,284.0,11.0,"Blue , 1"
1002220,LCK,100,31.183333333333334,Afreeca Freecs,15644.0,15761.0,-117.0,18862.0,19987.0,-1125.0,316.0,372.0,-56.0,"Blue , 0"
1053794,LMS,100,42.81666666666667,MAD Team,15292.0,17568.0,-2276.0,17205.0,19540.0,-2335.0,276.0,323.0,-47.0,"Blue , 0"
1053795,LMS,100,37.666666666666664,MAD Team,16520.0,16686.0,-166.0,17249.0,18348.0,-1099.0,294.0,318.0,-24.0,"Blue , 1"
1053796,LMS,100,27.55,MAD Team,16314.0,16307.0,7.0,18064.0,18442.0,-378.0,303.0,302.0,1.0,"Blue , 1"
1053800,LMS,100,51.666666666666664,J Team,15204.0,15155.0,49.0,18489.0,18281.0,208.0,325.0,328.0,-3.0,"Blue , 1"
1053819,LMS,100,31.116666666666667,Hong Kong Attitude,15298.0,16333.0,-1035.0,17919.0,19359.0,-1440.0,315.0,323.0,-8.0,"Blue , 1"
1053822,LMS,100,39.1,Hong Kong Attitude,16143.0,17595.0,-1452.0,17507.0,19350.0,-1843.0,309.0,342.0,-33.0,"Blue , 0"
1053887,LMS,100,33.43333333333333,G-Rex,15830.0,15854.0,-24.0,19288.0,18844.0,444.0,354.0,341.0,13.0,"Blue , 0"
1053889,LMS,100,32.583333333333336,MAD Team,15191.0,15443.0,-252.0,18410.0,18819.0,-409.0,304.0,310.0,-6.0,"Blue , 0"
1053890,LMS,100,36.65,G-Rex,16213.0,14565.0,1648.0,18806.0,16752.0,2054.0,297.0,308.0,-11.0,"Blue , 0"
1053905,LMS,100,25.033333333333335,J Team,14939.0,15066.0,-127.0,17872.0,16566.0,1306.0,284.0,259.0,25.0,"Blue , 1"
1053966,LMS,100,31.5,Hong Kong Attitude,16485.0,15366.0,1119.0,17815.0,18723.0,-908.0,317.0,317.0,0.0,"Blue , 1"
1053970,LMS,100,34.53333333333333,Hong Kong Attitude,16277.0,15120.0,1157.0,18434.0,18321.0,113.0,351.0,299.0,52.0,"Blue , 1"
1053972,LMS,100,38.35,Flash Wolves,15528.0,15114.0,414.0,19239.0,18684.0,555.0,275.0,317.0,-42.0,"Blue , 1"
1012049,CBLoL,100,26.65,ProGaming Esports,15899.0,15299.0,600.0,19498.0,18771.0,727.0,346.0,341.0,5.0,"Blue , 1"
1012056,CBLoL,100,40.233333333333334,KaBuM e-Sports,15593.0,16745.0,-1152.0,19183.0,19488.0,-305.0,328.0,334.0,-6.0,"Blue , 1"
1012080,CBLoL,100,40.666666666666664,INTZ e-Sports,15569.0,15816.0,-247.0,18835.0,19297.0,-462.0,338.0,347.0,-9.0,"Blue , 0"
1012095,CBLoL,100,31.883333333333333,Flamengo eSports,16351.0,14952.0,1399.0,19318.0,18565.0,753.0,336.0,337.0,-1.0,"Blue , 1"
1012379,CBLoL,100,34.0,Uppercut esports,14820.0,16187.0,-1367.0,18254.0,17983.0,271.0,316.0,314.0,2.0,"Blue , 0"
1012396,CBLoL,100,27.116666666666667,INTZ e-Sports,15189.0,16027.0,-838.0,18930.0,19488.0,-558.0,260.0,339.0,-79.0,"Blue , 0"
1012401,CBLoL,100,33.4,KaBuM e-Sports,14883.0,14545.0,338.0,18773.0,18689.0,84.0,332.0,248.0,84.0,"Blue , 1"
1012423,CBLoL,100,31.183333333333334,ProGaming Esports,15147.0,15583.0,-436.0,18122.0,18110.0,12.0,309.0,331.0,-22.0,"Blue , 0"
1090936,LEC,100,43.05,Excel Esports,15469.0,16244.0,-775.0,18002.0,19316.0,-1314.0,296.0,313.0,-17.0,"Blue , 0"
1090953,LEC,100,27.7,Splyce,16418.0,16394.0,24.0,18238.0,18814.0,-576.0,315.0,327.0,-12.0,"Blue , 0"
1090969,LEC,100,42.2,SK Gaming,14757.0,15077.0,-320.0,18629.0,18905.0,-276.0,331.0,345.0,-14.0,"Blue , 0"
1100997,LEC,100,28.216666666666665,Fnatic,18421.0,16451.0,1970.0,19073.0,18619.0,454.0,317.0,340.0,-23.0,"Blue , 1"
1101060,LEC,100,29.15,Excel Esports,16067.0,15319.0,748.0,18269.0,17525.0,744.0,316.0,317.0,-1.0,"Blue , 0"
1101069,LEC,100,37.3,SK Gaming,15979.0,15256.0,723.0,19292.0,18664.0,628.0,358.0,351.0,7.0,"Blue , 1"
1101076,LEC,100,42.95,Origen,15453.0,15503.0,-50.0,18601.0,18305.0,296.0,324.0,330.0,-6.0,"Blue , 0"
1101085,LEC,100,39.11666666666667,Rogue,14699.0,16032.0,-1333.0,18446.0,19236.0,-790.0,319.0,349.0,-30.0,"Blue , 0"
1101095,LEC,100,41.666666666666664,Fnatic,15583.0,14323.0,1260.0,18214.0,17838.0,376.0,322.0,292.0,30.0,"Blue , 1"
1013217,LCK,100,27.65,Griffin,16203.0,14789.0,1414.0,19170.0,18116.0,1054.0,342.0,335.0,7.0,"Blue , 1"
1013228,LCK,100,51.18333333333333,KT Rolster,15108.0,15765.0,-657.0,19508.0,19295.0,213.0,343.0,344.0,-1.0,"Blue , 0"
1013262,LCK,100,30.883333333333333,SK Telecom T1,15028.0,14586.0,442.0,18596.0,18100.0,496.0,343.0,322.0,21.0,"Blue , 1"
1013631,LCK,100,30.6,Jin Air Green Wings,14476.0,16372.0,-1896.0,18168.0,19323.0,-1155.0,316.0,344.0,-28.0,"Blue , 0"
1013656,LCK,100,25.4,Kingzone DragonX,16383.0,14492.0,1891.0,19526.0,18298.0,1228.0,337.0,317.0,20.0,"Blue , 1"
1013660,LCK,100,33.53333333333333,Afreeca Freecs,15201.0,15122.0,79.0,18383.0,18601.0,-218.0,343.0,341.0,2.0,"Blue , 0"
1013702,LCK,100,42.13333333333333,Sandbox Gaming,15659.0,15439.0,220.0,18257.0,18215.0,42.0,334.0,312.0,22.0,"Blue , 0"
1013732,LCK,100,29.416666666666668,Afreeca Freecs,16729.0,14818.0,1911.0,18638.0,18058.0,580.0,327.0,312.0,15.0,"Blue , 1"
1014089,LCK,100,38.46666666666667,Hanwha Life Esports,15691.0,15756.0,-65.0,19888.0,19035.0,853.0,324.0,344.0,-20.0,"Blue , 0"
1014480,LCK,100,51.1,Sandbox Gaming,15664.0,15735.0,-71.0,19159.0,19092.0,67.0,369.0,334.0,35.0,"Blue , 0"
1004472,LCK,100,28.75,Kingzone DragonX,16190.0,14791.0,1399.0,18353.0,18911.0,-558.0,337.0,329.0,8.0,"Blue , 1"
1014556,LCK,100,28.766666666666666,Gen.G,15304.0,15227.0,77.0,19340.0,18393.0,947.0,358.0,323.0,35.0,"Blue , 1"
1004510,LCK,100,30.55,Jin Air Green Wings,14989.0,16091.0,-1102.0,18374.0,19008.0,-634.0,330.0,347.0,-17.0,"Blue , 0"
1014903,LCK,100,45.35,Damwon Gaming,16086.0,15017.0,1069.0,18853.0,18817.0,36.0,359.0,324.0,35.0,"Blue , 0"
1004826,LCK,100,45.43333333333333,SK Telecom T1,16591.0,14730.0,1861.0,19940.0,18709.0,1231.0,361.0,335.0,26.0,"Blue , 0"
1004838,LCK,100,35.4,Damwon Gaming,15416.0,14759.0,657.0,19303.0,18488.0,815.0,361.0,330.0,31.0,"Blue , 1"
1014978,LCK,100,41.43333333333333,Hanwha Life Esports,15407.0,15334.0,73.0,18971.0,18298.0,673.0,357.0,336.0,21.0,"Blue , 0"
1004897,LCK,100,40.61666666666667,Afreeca Freecs,14739.0,16298.0,-1559.0,17927.0,18979.0,-1052.0,328.0,342.0,-14.0,"Blue , 0"
1004915,LCK,100,36.68333333333333,Hanwha Life Esports,16004.0,15394.0,610.0,18123.0,17876.0,247.0,317.0,312.0,5.0,"Blue , 1"
1014803,LCS,100,40.483333333333334,100 Thieves,16652.0,14662.0,1990.0,20406.0,18267.0,2139.0,355.0,326.0,29.0,"Blue , 0"
1014822,LCS,100,37.03333333333333,Team Liquid,16373.0,15728.0,645.0,19534.0,18106.0,1428.0,349.0,331.0,18.0,"Blue , 1"
1014846,LCS,100,35.016666666666666,Golden Guardians,15330.0,17423.0,-2093.0,18516.0,19945.0,-1429.0,332.0,353.0,-21.0,"Blue , 0"
1014850,LCS,100,33.93333333333333,Cloud9,14881.0,16060.0,-1179.0,19143.0,18929.0,214.0,341.0,327.0,14.0,"Blue , 1"
1014859,LCS,100,24.933333333333334,Counter Logic Gaming,14671.0,17203.0,-2532.0,18847.0,19262.0,-415.0,320.0,336.0,-16.0,"Blue , 0"
1015158,LCS,100,37.4,Echo Fox,16050.0,15953.0,97.0,18711.0,18311.0,400.0,314.0,319.0,-5.0,"Blue , 0"
1015168,LCS,100,44.75,Clutch Gaming,15472.0,15465.0,7.0,19727.0,19471.0,256.0,332.0,336.0,-4.0,"Blue , 0"
1015190,LCS,100,27.466666666666665,Cloud9,16030.0,15418.0,612.0,19811.0,18721.0,1090.0,342.0,323.0,19.0,"Blue , 1"
1015197,LCS,100,39.016666666666666,Team SoloMid,14689.0,16561.0,-1872.0,18541.0,19594.0,-1053.0,331.0,337.0,-6.0,"Blue , 1"
1015214,LCS,100,31.966666666666665,Team Liquid,15233.0,14674.0,559.0,18567.0,18751.0,-184.0,343.0,327.0,16.0,"Blue , 1"
1013652,LMS,100,31.066666666666666,Dragon Gate Team,16579.0,14231.0,2348.0,18552.0,16718.0,1834.0,316.0,292.0,24.0,"Blue , 1"
1013664,LMS,100,33.85,AHQ e-Sports Club,16139.0,15017.0,1122.0,18939.0,18261.0,678.0,319.0,327.0,-8.0,"Blue , 1"
1013699,LMS,100,42.36666666666667,Dragon Gate Team,15488.0,15302.0,186.0,18663.0,19242.0,-579.0,331.0,352.0,-21.0,"Blue , 1"
1013708,LMS,100,35.61666666666667,G-Rex,16669.0,16611.0,58.0,18400.0,18365.0,35.0,315.0,326.0,-11.0,"Blue , 1"
1013741,LMS,100,29.666666666666668,Flash Wolves,16133.0,15229.0,904.0,19199.0,18855.0,344.0,331.0,336.0,-5.0,"Blue , 1"
1013762,LMS,100,30.916666666666668,G-Rex,16799.0,14081.0,2718.0,20004.0,17952.0,2052.0,335.0,307.0,28.0,"Blue , 1"
1004054,LMS,100,29.516666666666666,Alpha Esports,15663.0,14788.0,875.0,18327.0,17761.0,566.0,332.0,310.0,22.0,"Blue , 0"
1004062,LMS,100,29.5,Flash Wolves,16022.0,15865.0,157.0,17811.0,18347.0,-536.0,327.0,327.0,0.0,"Blue , 1"
1004100,LMS,100,32.13333333333333,G-Rex,15005.0,15128.0,-123.0,18769.0,18692.0,77.0,342.0,338.0,4.0,"Blue , 1"
1004134,LMS,100,30.95,Hong Kong Attitude,15996.0,15211.0,785.0,19496.0,19382.0,114.0,360.0,354.0,6.0,"Blue , 1"
1004150,LMS,100,29.933333333333334,G-Rex,15178.0,15175.0,3.0,19565.0,19210.0,355.0,350.0,345.0,5.0,"Blue , 0"
1004474,LMS,100,37.9,MAD Team,15072.0,15489.0,-417.0,18562.0,18980.0,-418.0,301.0,350.0,-49.0,"Blue , 1"
1004486,LMS,100,38.483333333333334,J Team,15416.0,16229.0,-813.0,18689.0,19058.0,-369.0,344.0,316.0,28.0,"Blue , 1"
1004506,LMS,100,46.96666666666667,MAD Team,14809.0,15563.0,-754.0,18313.0,19327.0,-1014.0,324.0,367.0,-43.0,"Blue , 1"
1004537,LMS,100,41.68333333333333,Alpha Esports,15349.0,16306.0,-957.0,18621.0,19360.0,-739.0,333.0,351.0,-18.0,"Blue , 1"
1004552,LMS,100,31.133333333333333,AHQ e-Sports Club,15408.0,14867.0,541.0,18785.0,18120.0,665.0,331.0,332.0,-1.0,"Blue , 1"
1004573,LMS,100,29.583333333333332,Alpha Esports,15093.0,15102.0,-9.0,18705.0,18746.0,-41.0,345.0,335.0,10.0,"Blue , 0"
1014703,CBLoL,100,32.13333333333333,Vivo Keyd,15311.0,14892.0,419.0,17789.0,17904.0,-115.0,316.0,324.0,-8.0,"Blue , 0"
1014722,CBLoL,100,32.65,Uppercut esports,14553.0,15256.0,-703.0,18395.0,19119.0,-724.0,329.0,350.0,-21.0,"Blue , 0"
1014740,CBLoL,100,28.416666666666668,ProGaming Esports,14358.0,16358.0,-2000.0,18622.0,19989.0,-1367.0,310.0,347.0,-37.0,"Blue , 0"
1014759,CBLoL,100,25.133333333333333,KaBuM e-Sports,15205.0,16175.0,-970.0,18199.0,18968.0,-769.0,310.0,309.0,1.0,"Blue , 0"
1004935,CBLoL,100,36.46666666666667,Vivo Keyd,15109.0,15918.0,-809.0,17771.0,18877.0,-1106.0,331.0,317.0,14.0,"Blue , 0"
1004976,CBLoL,100,46.166666666666664,KaBuM e-Sports,15345.0,14570.0,775.0,19799.0,19277.0,522.0,361.0,323.0,38.0,"Blue , 1"
1005007,CBLoL,100,36.88333333333333,CNB e-Sports Club,14689.0,15029.0,-340.0,18375.0,18732.0,-357.0,321.0,341.0,-20.0,"Blue , 0"
970162,LEC,100,33.483333333333334,Origen,15956.0,15835.0,121.0,19708.0,19403.0,305.0,362.0,362.0,0.0,"Blue , 1"
970180,LEC,100,30.0,SK Gaming,15614.0,16003.0,-389.0,19116.0,19507.0,-391.0,340.0,332.0,8.0,"Blue , 0"
960189,LEC,100,32.21666666666667,Vitality,16322.0,14813.0,1509.0,18737.0,17224.0,1513.0,344.0,299.0,45.0,"Blue , 1"
970203,LEC,100,27.45,G2 Esports,15474.0,14348.0,1126.0,17254.0,18102.0,-848.0,309.0,294.0,15.0,"Blue , 1"
970217,LEC,100,30.466666666666665,Fnatic,14980.0,14938.0,42.0,18210.0,18204.0,6.0,314.0,314.0,0.0,"Blue , 1"
960258,LEC,100,33.266666666666666,G2 Esports,15916.0,15320.0,596.0,18069.0,18084.0,-15.0,336.0,309.0,27.0,"Blue , 0"
960268,LEC,100,26.916666666666668,Schalke 04,15740.0,15202.0,538.0,18941.0,18505.0,436.0,360.0,344.0,16.0,"Blue , 0"
960277,LEC,100,30.916666666666668,Fnatic,16663.0,13611.0,3052.0,18348.0,16475.0,1873.0,287.0,278.0,9.0,"Blue , 1"
960288,LEC,100,40.666666666666664,Misfits,16518.0,16775.0,-257.0,19270.0,18686.0,584.0,325.0,322.0,3.0,"Blue , 1"
960292,LEC,100,34.5,Origen,15332.0,15066.0,266.0,19127.0,18858.0,269.0,347.0,340.0,7.0,"Blue , 1"
1021602,LCS,100,37.2,Clutch Gaming,15682.0,14286.0,1396.0,18737.0,17673.0,1064.0,322.0,291.0,31.0,"Blue , 0"
1021624,LCS,100,50.3,Echo Fox,15840.0,14745.0,1095.0,19163.0,18300.0,863.0,358.0,327.0,31.0,"Blue , 0"
1021631,LCS,100,37.56666666666667,Cloud9,15080.0,16709.0,-1629.0,18872.0,19212.0,-340.0,322.0,357.0,-35.0,"Blue , 1"
1021644,LCS,100,28.866666666666667,FlyQuest,15282.0,16418.0,-1136.0,19540.0,19562.0,-22.0,349.0,353.0,-4.0,"Blue , 0"
1031761,LCS,100,30.45,Clutch Gaming,14818.0,15190.0,-372.0,18879.0,18436.0,443.0,333.0,334.0,-1.0,"Blue , 1"
1031783,LCS,100,42.583333333333336,Golden Guardians,15467.0,15607.0,-140.0,19393.0,19219.0,174.0,356.0,337.0,19.0,"Blue , 1"
1031815,LCS,100,41.65,Cloud9,14293.0,15631.0,-1338.0,17926.0,19021.0,-1095.0,302.0,360.0,-58.0,"Blue , 1"
1031841,LCS,100,38.166666666666664,Team Liquid,15534.0,14910.0,624.0,18829.0,18543.0,286.0,333.0,316.0,17.0,"Blue , 1"
1031860,LCS,100,44.95,OpTic Gaming,15589.0,16400.0,-811.0,18577.0,19480.0,-903.0,324.0,354.0,-30.0,"Blue , 1"
1020876,LCK,100,45.7,Sandbox Gaming,15186.0,15967.0,-781.0,18464.0,19046.0,-582.0,353.0,331.0,22.0,"Blue , 1"
1030844,LCK,100,37.666666666666664,Afreeca Freecs,16009.0,15541.0,468.0,19248.0,19604.0,-356.0,341.0,368.0,-27.0,"Blue , 0"
1020896,LCK,100,27.883333333333333,Damwon Gaming,15577.0,14387.0,1190.0,18120.0,17262.0,858.0,340.0,284.0,56.0,"Blue , 1"
1030876,LCK,100,30.183333333333334,Jin Air Green Wings,15227.0,15604.0,-377.0,18854.0,18702.0,152.0,333.0,334.0,-1.0,"Blue , 0"
1031095,LCK,100,31.35,Kingzone DragonX,15543.0,15790.0,-247.0,19774.0,18737.0,1037.0,335.0,342.0,-7.0,"Blue , 1"
1031112,LCK,100,37.016666666666666,Hanwha Life Esports,15919.0,15910.0,9.0,19732.0,18807.0,925.0,325.0,335.0,-10.0,"Blue , 0"
1031154,LCK,100,34.78333333333333,Gen.G,15403.0,15080.0,323.0,19176.0,18557.0,619.0,354.0,349.0,5.0,"Blue , 0"
1021352,LCK,100,39.46666666666667,Afreeca Freecs,14902.0,16000.0,-1098.0,18402.0,19567.0,-1165.0,309.0,356.0,-47.0,"Blue , 1"
1031342,LCK,100,29.516666666666666,Damwon Gaming,15210.0,15665.0,-455.0,18571.0,19779.0,-1208.0,358.0,341.0,17.0,"Blue , 1"
1031350,LCK,100,29.183333333333334,Afreeca Freecs,14776.0,15404.0,-628.0,18119.0,18681.0,-562.0,300.0,321.0,-21.0,"Blue , 0"
1021430,LCK,100,33.516666666666666,Jin Air Green Wings,15133.0,15314.0,-181.0,18611.0,19053.0,-442.0,341.0,359.0,-18.0,"Blue , 0"
1031391,LCK,100,34.96666666666667,Sandbox Gaming,15454.0,15120.0,334.0,19044.0,18676.0,368.0,317.0,332.0,-15.0,"Blue , 1"
1021668,LCK,100,29.75,Gen.G,15635.0,14675.0,960.0,18991.0,18047.0,944.0,349.0,320.0,29.0,"Blue , 1"
1031584,LCK,100,33.833333333333336,Hanwha Life Esports,14818.0,15628.0,-810.0,18179.0,18901.0,-722.0,328.0,363.0,-35.0,"Blue , 1"
1031589,LCK,100,27.433333333333334,Gen.G,14663.0,15462.0,-799.0,18614.0,18829.0,-215.0,332.0,337.0,-5.0,"Blue , 0"
1021695,LCK,100,36.63333333333333,Kingzone DragonX,14870.0,16377.0,-1507.0,17871.0,18634.0,-763.0,291.0,310.0,-19.0,"Blue , 0"
1015544,LMS,100,25.433333333333334,Alpha Esports,17135.0,14401.0,2734.0,19566.0,18238.0,1328.0,354.0,304.0,50.0,"Blue , 1"
1015547,LMS,100,22.283333333333335,G-Rex,15226.0,16596.0,-1370.0,18584.0,19941.0,-1357.0,309.0,332.0,-23.0,"Blue , 0"
1015549,LMS,100,35.15,MAD Team,15787.0,15928.0,-141.0,18159.0,19497.0,-1338.0,326.0,351.0,-25.0,"Blue , 0"
1015564,LMS,200,28.366666666666667,MAD Team,15505.0,16494.0,-989.0,17057.0,19012.0,-1955.0,273.0,330.0,-57.0,"Red , 1"
1015649,LMS,100,39.38333333333333,AHQ e-Sports Club,15016.0,15639.0,-623.0,18770.0,18635.0,135.0,341.0,335.0,6.0,"Blue , 1"
1015653,LMS,100,32.2,Hong Kong Attitude,13996.0,17368.0,-3372.0,17172.0,19573.0,-2401.0,284.0,331.0,-47.0,"Blue , 0"
1015655,LMS,100,26.716666666666665,Flash Wolves,17184.0,14967.0,2217.0,18792.0,17313.0,1479.0,321.0,332.0,-11.0,"Blue , 1"
1015666,LMS,100,38.916666666666664,J Team,16092.0,15436.0,656.0,18950.0,19051.0,-101.0,342.0,362.0,-20.0,"Blue , 0"
1015706,LMS,100,34.15,J Team,14512.0,15041.0,-529.0,18552.0,18574.0,-22.0,312.0,326.0,-14.0,"Blue , 1"
1015709,LMS,100,37.766666666666666,J Team,16260.0,15466.0,794.0,18643.0,18634.0,9.0,327.0,330.0,-3.0,"Blue , 1"
1015722,LMS,100,38.05,Hong Kong Attitude,16130.0,15734.0,396.0,18853.0,19182.0,-329.0,328.0,337.0,-9.0,"Blue , 0"
1015734,LMS,100,28.1,Hong Kong Attitude,15138.0,14822.0,316.0,18094.0,18263.0,-169.0,329.0,322.0,7.0,"Blue , 0"
960681,LEC,100,41.75,G2 Esports,15223.0,15976.0,-753.0,18630.0,18043.0,587.0,338.0,343.0,-5.0,"Blue , 0"
970740,LEC,100,42.166666666666664,Schalke 04,14578.0,15527.0,-949.0,17725.0,17909.0,-184.0,310.0,306.0,4.0,"Blue , 0"
970764,LEC,100,35.0,Fnatic,16192.0,15570.0,622.0,19445.0,18566.0,879.0,316.0,342.0,-26.0,"Blue , 1"
